user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount
user_09298,1,1.0,294,4.84,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09299,1,1.0,193,4.93,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09300,1,4.7,85,204.8,1,1.09,1,22.9,0.0,0,9.88,5,0.0,0,9.03,7,0.0,1
user_09301,1,0.9,272,5.07,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09302,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09303,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09304,1,1.0,354,11.09,1,0.0,0,0.0,0.0,0,0.81,1,0.0,1,0.0,1,0.0,0
user_09305,1,1.1,305,4.69,1,0.0,1,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09306,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_09307,1,2.0,327,10.97,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09308,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09309,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_09310,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09311,1,1.7,282,10.66,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
user_09312,1,0.9,89,9.25,1,0.0,0,0.0,0.0,0,38.36,1,0.0,0,37.27,2,0.0,0
user_09313,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09314,2,2.8,230,5.48,1,0.0,0,4.14,0.0,0,2.02,1,0.0,0,2.08,0,0.0,1
user_09315,1,1.0,117,5.62,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_09316,1,1.0,358,4.64,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09317,1,1.1,356,4.28,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09318,8,20.1,00:00:00,0.0,0,228.63,1,28.77,2.05,2,12236.56,273,0.0,1,10274.38,20,0.0,0
user_09319,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09320,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
user_09321,2,2.1,310,3.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09322,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_09323,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09324,1,0.9,306,3.64,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09325,1,1.9,345,8.49,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1
user_09326,1,1.9,74,188.9,1,0.0,0,6.52,0.0,0,23.47,11,0.0,0,33.17,14,0.0,1
user_09327,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09328,2,0.9,245,10.18,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09329,1,1.1,223,4.93,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09330,8,2.8,1,0.0,0,0.0,0,7.48,0.02,14,4.88,0,9.55,0,7.4,0,0.0,0
user_09331,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09332,1,1.0,257,3.84,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09333,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09334,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09335,1,1.0,191,4.61,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09336,1,1.0,335,4.6,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09337,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_09338,1,1.8,350,8.51,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09339,1,1.1,77,19.86,1,0.0,0,1.02,0.0,0,0.0,0,0.0,1,0.91,1,0.0,0
user_09340,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09341,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09342,3,5.2,293,37.3,1,910.26,23,13.63,0.03,4,1346.91,14,7.19,0,113.61,3,0.41,1
user_09343,1,0.9,83,3.48,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09344,1,1.1,333,4.67,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_09345,1,1.9,302,14.05,1,0.0,1,0.0,0.0,0,40.72,1,0.0,0,46.09,1,0.0,0
user_09346,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09347,6,3.7,10,25.25,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_09348,8,6.6,106,6.98,1,0.0,1,45.34,0.0,0,27.21,0,0.0,0,24.83,0,0.0,0
user_09349,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09350,12,11.2,1,0.0,0,43.31,3,769.35,0.17,2,140.38,3,598.57,3,562.75,13,87.56,0
user_09351,2,4.6,97,5.66,1,520.19,22,0.0,0.0,0,544.53,2,0.0,0,15.18,1,0.0,0
user_09352,2,1.2,65,4.98,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09353,4,4.1,4,0.0,0,0.7,0,0.0,0.0,0,46.7,2,0.0,0,52.55,5,0.0,0
user_09354,1,3.2,356,13.28,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09355,1,1.9,128,10.63,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_09356,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09357,1,2.1,344,8.42,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09358,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09359,1,1.1,223,5.44,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09360,4,3.1,244,6.21,1,0.0,0,489.52,0.0,1,508.68,0,8.14,0,3.92,0,531.25,1
user_09361,1,3.7,162,21.27,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09362,3,0.9,35,4.13,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09363,2,2.1,197,18.13,1,0.0,1,0.0,0.0,0,0.97,0,0.0,0,0.0,0,0.0,0
user_09364,3,1.0,284,10.4,1,0.0,0,32.7,0.0,1,0.0,0,30.5,0,33.37,0,0.0,0
user_09365,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09366,1,0.9,165,5.01,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09367,1,2.1,259,8.39,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1
user_09368,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09369,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09370,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09371,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09372,1,1.1,131,5.26,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09373,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09374,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09375,2,5.3,66,8.51,1,0.0,0,0.0,0.01,5,0.96,0,0.0,0,0.9,0,0.0,1
user_09376,2,1.6,216,75.1,1,0.0,0,0.0,0.0,1,2541.47,8,0.0,0,2828.56,7,0.0,0
user_09377,4,6.4,7,44.64,1,0.0,0,1427.0,0.0,0,1053.51,2,344.48,0,387.44,1,981.81,2
user_09378,3,4.6,52,7.14,1,0.0,0,211.01,0.02,6,199.64,2,0.0,1,0.0,0,190.58,2
user_09379,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09380,1,2.1,293,13.11,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09381,1,1.0,340,4.7,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09382,1,0.9,304,5.41,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09383,1,1.1,330,4.62,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09384,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09385,1,2.0,111,8.51,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09386,1,2.5,150,9.08,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09387,1,0.8,336,4.22,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09388,1,4.1,165,35.7,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.77,1
user_09389,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09390,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09391,1,5.4,147,89.05,1,0.0,0,158.48,0.0,1,77.88,2,107.15,3,98.14,3,72.84,3
user_09392,13,8.9,1,0.0,0,5.48,1,0.87,0.06,5,159.2,11,0.0,0,150.73,15,0.0,0
user_09393,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09394,1,0.8,270,4.5,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09395,1,1.0,339,5.02,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09396,8,1.1,15,4.53,1,0.0,0,2.8,0.0,0,0.0,0,2.94,1,2.7,0,0.0,0
user_09397,1,1.2,340,3.17,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09398,1,1.0,84,3.72,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09399,4,5.8,7,0.0,0,0.0,1,0.0,13.93,12,250.78,1,0.0,0,12.54,3,0.0,0
user_09400,1,1.0,109,5.11,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09401,1,1.1,265,19.43,1,0.0,0,5.18,0.0,1,4.98,2,0.0,0,0.0,0,0.0,1
user_09402,1,0.9,351,4.4,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09403,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09404,4,4.1,61,18.5,1,0.0,0,0.0,0.0,0,22.12,4,0.0,0,20.51,1,0.0,0
user_09405,1,1.1,331,3.74,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09406,2,3.0,329,4.73,1,0.0,0,3.01,0.0,0,2.47,2,0.0,0,2.43,2,0.0,1
user_09407,1,1.1,310,4.67,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09408,1,2.1,345,8.88,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09409,6,5.6,135,172.56,1,24.58,3,5.33,0.0,0,116.97,3,0.0,0,87.73,2,0.0,1
user_09410,1,1.1,332,4.36,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09411,3,4.6,210,9.3,1,0.0,0,0.0,0.0,0,182.54,1,0.0,0,188.33,2,0.0,0
user_09412,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09413,9,20.0,1,0.0,0,0.0,0,20.66,0.0,0,17.01,1,0.0,1,14.93,1,0.0,0
user_09414,4,2.3,182,32.48,1,0.0,1,233.4,0.0,0,268.07,1,0.0,1,32.31,1,215.16,2
user_09415,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09416,1,2.0,155,11.69,1,0.0,0,0.0,0.0,0,0.77,1,0.0,0,0.0,0,0.0,0
user_09417,7,6.3,7,0.0,0,67.1,1,246.73,5.95,15,343.12,0,0.0,1,1.21,0,0.0,0
user_09418,1,0.9,224,4.23,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09419,1,0.9,229,5.14,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09420,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_09421,3,5.5,153,17.1,1,0.0,0,2.82,0.04,7,3.64,1,1.7,0,5.3,0,0.0,0
user_09422,4,1.9,8,0.0,0,0.0,0,0.35,0.01,4,0.88,0,0.0,0,0.0,0,0.0,0
user_09423,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09424,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_09425,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09426,10,3.1,27,75.3,1,2.94,0,263.6,0.0,0,321.5,3,77.68,0,32.52,0,313.31,2
user_09427,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09428,1,0.9,137,29.9,1,0.0,0,0.85,0.0,0,0.0,0,0.0,0,0.75,0,0.0,0
user_09429,1,0.9,247,5.03,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09430,2,1.9,220,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09431,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1
user_09432,1,1.1,222,5.13,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09433,1,15.3,295,563.07,1,1039.05,77,0.0,0.0,0,1096.87,66,0.0,0,31.45,6,0.0,1
user_09434,6,12.8,147,25.9,1,0.0,1,0.0,0.0,0,146.29,17,0.0,0,146.76,15,0.0,0
user_09435,1,0.9,89,46.12,1,3.24,1,5.3,0.0,0,7.47,3,2.68,1,10.38,3,0.0,0
user_09436,1,2.8,244,14.88,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_09437,11,13.3,00:00:00,0.0,0,21.74,1,0.05,0.06,4,345.19,32,0.0,0,317.67,19,0.0,1
user_09438,1,1.9,220,8.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09439,1,1.1,230,4.45,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09440,1,2.9,114,64.16,1,0.0,1,14.06,0.0,1,3.79,1,0.0,1,3.31,0,0.0,0
user_09441,1,1.1,299,3.69,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_09442,4,3.1,68,20.26,1,0.0,0,1.91,0.0,0,0.21,0,0.0,1,1.78,0,0.0,1
user_09443,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09444,1,3.1,344,12.28,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_09445,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09446,1,2.3,125,11.46,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09447,1,1.0,354,4.28,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_09448,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_09449,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09450,4,13.6,2,0.0,0,42.95,10,3.22,0.2,9,205.11,12,0.0,0,145.7,16,0.0,0
user_09451,3,3.3,112,4.82,1,0.0,0,0.55,0.0,1,0.0,0,0.0,0,0.58,2,0.0,0
user_09452,2,0.9,123,5.09,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09453,6,2.4,50,17.23,1,0.0,0,1.71,0.0,0,0.0,0,0.0,0,1.8,0,0.0,0
user_09454,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09455,1,4.4,123,161.97,1,0.0,0,57.46,0.0,0,0.0,0,55.24,5,50.63,5,0.0,0
user_09456,1,1.6,354,9.65,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09457,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09458,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09459,8,9.7,1,0.0,0,8.52,0,0.0,0.0,0,268.64,8,0.0,0,224.55,8,0.0,0
user_09460,1,8.5,98,36.32,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09461,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09462,2,3.9,133,42.16,1,0.0,0,5.93,0.0,1,0.83,0,0.0,0,6.88,4,0.0,1
user_09463,8,7.3,1,0.0,0,13.61,1,0.0,0.0,1,513.48,87,0.0,1,507.81,27,0.0,0
user_09464,1,1.1,236,4.17,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09465,1,1.0,216,4.91,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09466,3,3.2,181,5.82,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09467,2,3.0,43,19.34,1,0.0,0,0.52,0.01,3,0.0,0,0.0,0,0.55,0,0.0,0
user_09468,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09469,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09470,1,0.9,361,4.23,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09471,1,1.0,120,3.89,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09472,2,4.8,230,146.48,1,316.1,11,0.0,0.0,0,355.21,2,0.0,0,12.47,0,0.0,0
user_09473,1,1.0,328,4.33,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09474,2,3.5,159,118.93,1,0.0,1,7.08,0.0,0,2.86,1,4.68,0,9.62,2,0.0,0
user_09475,1,1.0,351,5.14,1,0.0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_09476,1,2.3,340,9.83,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09477,1,1.0,170,33.51,1,0.0,1,7.28,0.0,0,0.0,0,7.4,0,6.92,0,0.0,0
user_09478,1,1.0,278,4.19,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09479,1,0.9,215,6.12,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09480,3,4.8,18,15.4,1,0.0,0,3.64,0.0,1,3.38,3,0.76,0,0.7,1,3.34,3
user_09481,2,1.0,329,4.63,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09482,4,5.6,1,0.0,0,13.29,1,4.84,0.04,1,158.89,5,0.0,0,153.38,7,0.0,0
user_09483,1,0.9,279,5.11,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09484,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09485,2,10.4,209,131.74,1,20.69,0,0.0,0.0,0,350.04,13,0.0,1,357.96,10,0.0,1
user_09486,1,0.8,227,4.45,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1
user_09487,1,1.0,335,4.5,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09488,6,4.4,42,0.0,0,0.0,0,0.48,0.0,7,0.82,1,0.0,0,0.81,1,0.0,0
user_09489,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09490,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09491,1,,,6.15,1,0.0,0,0.0,0.0,0,0.03,2,0.0,1,0.02,0,0.0,0
user_09492,1,1.1,134,5.11,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09493,2,4.9,267,5.46,1,8.04,2,0.0,0.0,0,8.01,3,0.0,0,0.34,0,0.0,0
user_09494,2,1.0,280,4.36,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09495,1,1.1,134,44.23,1,0.16,1,0.7,0.0,0,0.16,1,0.0,0,0.77,1,0.0,1
user_09496,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09497,1,2.0,78,10.55,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_09498,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_09499,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0
user_09500,6,5.9,3,0.0,0,1.38,0,0.0,0.0,0,13.19,1,0.0,1,12.76,0,0.0,0
user_09501,2,1.9,279,10.98,1,0.0,0,0.0,0.0,1,0.04,0,0.0,1,0.0,0,0.0,0
user_09502,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09503,1,0.9,306,4.64,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1
user_09504,3,0.8,33,4.37,1,0.0,0,0.0,0.0,0,0.71,1,0.0,0,0.71,1,0.0,0
user_09505,1,0.9,151,4.96,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09506,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_09507,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09508,1,1.0,131,5.09,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_09509,1,0.9,348,4.31,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09510,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09511,1,2.7,315,15.46,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_09512,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_09513,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09514,3,6.3,200,72.59,1,0.0,1,106.29,0.0,1,116.43,1,2.03,0,0.0,0,114.21,1
user_09515,1,0.9,169,4.57,1,0.0,0,0.0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0
user_09516,11,10.0,7,81.12,1,16.64,1,229.61,0.41,8,196.52,2,3.69,0,101.78,1,0.0,0
user_09517,1,1.1,205,4.93,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09518,2,,,0.0,1,0.0,0,0.0,0.0,0,13.12,0,0.0,0,11.88,0,0.0,0
user_09519,13,6.5,337,0.0,0,13.83,0,0.0,0.02,17,15.6,1,0.0,0,1.57,0,0.0,0
user_09520,1,0.9,290,3.69,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_09521,2,4.4,211,14.97,1,0.0,0,0.0,0.0,0,4.01,1,0.0,1,4.0,0,0.0,0
user_09522,3,3.5,63,8.51,1,0.0,0,12.35,0.0,0,4.42,0,0.0,1,0.0,0,0.0,0
user_09523,2,7.9,161,31.94,1,0.0,0,0.0,0.0,0,80.77,5,0.0,0,75.29,9,0.0,0
user_09524,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_09525,2,1.8,178,8.39,1,0.0,0,0.47,0.0,0,0.46,0,0.0,0,0.0,0,0.0,1
user_09526,1,1.0,291,4.13,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_09527,1,1.1,99,5.68,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_09528,1,2.1,105,10.83,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_09529,2,1.0,271,14.42,1,0.0,0,0.0,0.0,0,1.18,0,0.0,1,1.19,0,0.0,0
user_09530,3,2.0,23,57.02,1,0.0,0,3.61,0.0,0,1.02,1,0.52,0,1.98,1,0.0,0
user_09531,1,2.0,229,10.96,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_09532,12,25.6,00:00:00,0.0,0,57.81,8,3.22,0.08,7,1072.05,91,2.68,1,938.65,149,0.0,1
user_09533,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_09534,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
